Topology,DemandFile,TotalTime,pre-opt-uMax,post-opt-uMax
Kreonet,0000,1800.013834473,0.8999992,0.8999992
Kreonet,0001,1800.04370847,0.89999925,0.89999925
Kreonet,0002,1800.0598379,0.89999925,0.89999925
Kreonet,0003,1800.063357937,0.89999925,0.89999925
Kreonet,0004,1800.040936078,0.89999925,0.89999925
LambdaNet,0000,1801.033784388,1.0407665,0.8999
LambdaNet,0001,1802.417481942,1.125329,0.89989
LambdaNet,0002,1801.057863274,1.0969675,0.900175
LambdaNet,0003,1801.094035459,1.191726,0.899895
LambdaNet,0004,1800.764703536,1.0362805,0.8999
Latnet,0000,1809.001029391,0.89704,0.89704
Latnet,0001,1801.60553708,0.99698,0.89693
Latnet,0002,1800.085915406,0.89705,0.89705
Latnet,0003,1803.84654887,0.89709,0.89709
Latnet,0004,1808.170702624,1.034755,0.89701
Layer42,0000,1800.002366778,1.1844815,0.908734
Layer42,0001,1800.002214002,0.95122,0.95122
Layer42,0002,1800.003266029,1.149145,1.149145
Layer42,0003,1800.010008269,1.3073735,1.1926525
Layer42,0004,1800.00798136,0.9302995,0.913875
Litnet,0000,1802.506803118,0.946706,0.946706
Litnet,0001,1802.491524471,1.115487,0.948357
Litnet,0002,1801.302719905,0.942885,0.9001585
Litnet,0003,1800.610017452,1.156748,0.904475
Litnet,0004,1800.754161486,1.243692,0.965915
Marnet,0000,1800.056663201,2.357032258064516,1.3671
Marnet,0001,1800.039047475,2.932135483870968,1.58552
Marnet,0002,1800.296923191,2.4704516129032257,1.633167741935484
Marnet,0003,1800.008057521,2.932141935483871,1.809785
Marnet,0004,1800.004278121,2.9321225806451614,1.9618709677419355
Marwan,0000,1800.099364402,1.03668402082499,0.903115738886664
Marwan,0001,1800.01073414,0.9969723668402083,0.9007769323187825
Marwan,0002,1800.053430552,1.1096342277399545,0.9297557068482178
Marwan,0003,1800.03511155,1.2650353757842747,0.9004672273394742
Marwan,0004,1800.0782927,0.99933253237218,0.90010412494994
Missouri,0000,1800.044563549,1.155353,0.911171
Missouri,0001,1800.950585907,1.1936195,0.908025
Missouri,0002,1806.954294961,1.1670445,0.900602
Missouri,0003,1800.360472507,1.3122345,0.912429
Missouri,0004,1813.65600284,1.201821875,0.9029
Mren,0000,1800.003572714,0.899997,0.899997
Mren,0001,1800.001473423,0.899997,0.899997
Mren,0002,1800.006323854,0.899996,0.899996
Mren,0003,1800.0059011,0.899998,0.899998
Mren,0004,1800.007730215,0.899997,0.899997
Myren,0000,1800.688100735,1.3330635048231512,1.147193729903537
Myren,0001,1801.231655214,1.250447,1.250447
Myren,0002,1800.489851042,1.1978096774193547,1.0782774193548388
Myren,0003,1801.705000425,0.89956,0.89956
Myren,0004,1800.125357918,1.2008354838709678,0.89964
Napnet,0000,1800.001239199,1.327288888888889,1.1576962962962962
Napnet,0001,1800.005807414,1.1784,1.1784
Napnet,0002,1800.001868455,1.2523777777777778,0.9402888888888888
Napnet,0003,1800.001971082,1.4760888888888888,1.1395444444444445
Napnet,0004,1800.00577983,1.1335333333333333,1.0414666666666668
Navigata,0000,1800.001064348,1.13005525,0.950207
Navigata,0001,1800.08992591,1.03409,0.903737
Navigata,0002,1800.012510818,1.04190075,0.9242975
Navigata,0003,1800.010576014,1.02011,0.9011285
Navigata,0004,1800.012033124,1.09470725,0.961254
Netrail,0000,1800.003652662,1.4626444444444444,0.9905111111111111
Netrail,0001,1800.013444479,1.587611111111111,0.9746111111111111
Netrail,0002,1800.020143857,1.2421333333333333,0.961851851851852
Netrail,0003,1800.012579956,1.3282222222222222,1.026588888888889
Netrail,0004,1800.004331978,1.9009111111111112,0.9573333333333334
NetworkUsa,0000,1800.384643637,1.367548,0.8999265
NetworkUsa,0001,1800.200024802,1.0809965,0.8999285
NetworkUsa,0002,1800.530685379,1.26527,0.8999315
NetworkUsa,0003,1800.343179923,1.326755,0.899932
NetworkUsa,0004,1801.689343596,1.277645,0.899929
Nextgen,0000,1800.112925606,0.899974,0.899974
Nextgen,0001,1800.209883274,0.899972,0.899972
Nextgen,0002,1800.079152802,0.899971,0.899971
Nextgen,0003,1800.140064214,0.899968,0.899968
Nextgen,0004,1800.050245411,0.899971,0.899971
Niif,0000,1800.855161638,0.950783,0.939095
Niif,0001,1801.948444334,0.928186,0.91388
Niif,0002,1800.836731056,1.12823,0.962364
Niif,0003,1801.23142532,1.280344,0.959615
Niif,0004,1801.097412923,1.285851,0.908578
Noel,0000,1800.117389495,1.159300375,0.900282
Noel,0001,1800.150373194,1.019829625,0.900044
Noel,0002,1800.422500247,1.0617375,0.901544
Noel,0003,1800.041925128,1.2270555,0.9014775
Noel,0004,1800.019567867,1.34781775,0.944377
Nordu1989,0000,1800.009528215,0.89921875,0.89921875
Nordu1989,0001,1800.000447896,0.89921875,0.89921875
Nordu1989,0002,1800.005391976,0.899375,0.899375
Nordu1989,0003,1800.002349884,0.89921875,0.89921875
Nordu1989,0004,1800.007009707,0.89921875,0.89921875
Nordu1997,0000,1800.069347806,0.899978,0.899978
Nordu1997,0001,1800.002288378,0.899979,0.899979
Nordu1997,0002,1800.022258916,0.899978,0.899978
Nordu1997,0003,1800.081636087,0.899981,0.899981
Nordu1997,0004,1800.021456429,0.899979,0.899979
Nordu2005,0000,1800.004222458,1.02007565,0.9663958
Nordu2005,0001,1800.028826902,1.3499996,1.3499996
Nordu2005,0002,1800.007326334,1.3499997,1.3499997
Nordu2005,0003,1800.018260009,1.0587268,1.0587268
Nordu2005,0004,1800.031926728,1.3012885,1.2525777
Nordu2010,0000,1800.079775247,0.89998,0.89998
Nordu2010,0001,1800.005599022,0.902863,0.899982
Nordu2010,0002,1800.071224603,1.063535,1.0041025
Nordu2010,0003,1800.041061685,0.899979,0.899979
Nordu2010,0004,1800.009305986,0.899985,0.899985
Nsfcnet,0000,1800.033455277,1.241706,0.937616
Nsfcnet,0001,1800.010758938,1.472395,1.0637945
Nsfcnet,0002,1800.025050293,1.03439,1.03439
Nsfcnet,0003,1800.018545745,1.124705,0.910502
Nsfcnet,0004,1800.030023605,1.46741,1.066286
Nsfnet,0000,1800.049314589,1.45110103626943,0.9182318652849741
Nsfnet,0001,1800.06505895,1.5939119170984455,0.9106217616580311
Nsfnet,0002,1800.045445927,1.41580310880829,0.9523963730569949
Nsfnet,0003,1800.089205972,1.5705958549222798,0.9394430051813472
Nsfnet,0004,1800.052857511,1.4060880829015545,0.9060880829015544
Ntelos,0000,1801.399211735,0.9435215,0.899852
Ntelos,0001,1800.59917537,0.899861,0.899861
Ntelos,0002,1800.045565473,1.0094704166666666,0.899862
Ntelos,0003,1800.154219317,1.0558932083333332,0.899861
Ntelos,0004,1801.138698463,0.9209188333333334,0.899861
Ntt,0000,1803.350368657,1.6473109474608225,1.3430480469834432
Ntt,0001,1800.850716761,1.9852991254322525,1.378276565056388
Ntt,0002,1800.632912919,1.4348963507507073,1.2786223673111887
Ntt,0003,1800.199773212,1.9199815317741553,1.2996777809734268
Ntt,0004,1801.742931291,1.5580884414305063,1.3569017531388126
Oteglobe,0000,1810.028438777,1.84566225,0.947068
Oteglobe,0001,1813.048130817,1.7170200833333333,0.989468
Oteglobe,0002,1804.744652093,1.60593,1.01348
Oteglobe,0003,1814.450988323,1.5219294166666664,1.0448605
Oteglobe,0004,1802.76377959,1.8279180833333335,1.0325365
Oxford,0000,1800.176402073,1.2044355,0.900173
Oxford,0001,1800.181172703,1.01246,0.910235
Oxford,0002,1800.058644693,1.116148,0.9112918333333333
Oxford,0003,1800.499915502,1.1137335,0.920538
Oxford,0004,1800.113232126,1.130622,0.9033565
Pacificwave,0000,1800.10014484,1.01940665,1.01940665
Pacificwave,0001,1800.04100195,1.0195301,0.92898755
Pacificwave,0002,1800.0709576,0.91109505,0.91109505
Pacificwave,0003,1800.201060525,0.90714935,0.90714935
Pacificwave,0004,1800.075477297,1.31563375,1.142181125
Packetexchange,0000,1800.306709613,0.899956,0.899956
Packetexchange,0001,1800.12417869,0.899955,0.899955
Packetexchange,0002,1800.506015049,0.899951,0.899951
Packetexchange,0003,1800.444712288,0.899955,0.899955
Packetexchange,0004,1800.207610239,0.899952,0.899952
Padi,0000,1800.006778596,0.89997,0.89997
Padi,0001,1800.001216626,0.8994,0.8994
Padi,0002,1800.00521395,0.8994,0.8994
Padi,0003,1800.004634124,0.8994,0.8994
Padi,0004,1800.003501759,0.8994,0.8994
Palmetto,0000,1800.034721369,1.2954625,0.899915
Palmetto,0001,1801.506620906,1.336745,0.8999295
Palmetto,0002,1801.840107978,1.193757,0.899912
Palmetto,0003,1800.089451593,1.389689,0.899924
Palmetto,0004,1800.627764179,1.280707111111111,0.899916
Peer1,0000,1800.053757217,1.605462,0.94967125
Peer1,0001,1800.034892874,1.1680935,0.899985
Peer1,0002,1800.026947386,1.232464875,0.900369
Peer1,0003,1800.012110649,1.7754615,1.0153985
Peer1,0004,1800.020991928,1.188801,0.983318
Pern,0000,1804.489738143,0.898501,0.898501
Pern,0001,1819.143271648,0.898509,0.898509
Pern,0002,1826.515279518,0.898502,0.898502
Pern,0003,1811.071296581,0.898533,0.898533
Pern,0004,1829.80328916,0.898505,0.898505
PionierL1,0000,1800.412101849,1.468748,0.8999425
PionierL1,0001,1800.40359062,1.2670435,0.899935
PionierL1,0002,1800.260999663,1.31453925,0.8999405
PionierL1,0003,1800.587464159,1.399054,0.8999665
PionierL1,0004,1800.886032621,1.3059205,0.899936
PionierL3,0000,1800.517876108,1.8337921733333333,0.9652546
PionierL3,0001,1800.188154804,1.568693375,0.9683475
PionierL3,0002,1800.245197606,1.3666471800000002,0.9005912
PionierL3,0003,1800.842383549,1.77301465,1.0940026
PionierL3,0004,1801.496396196,1.917617825,0.9502438
Psinet,0000,1800.145665702,1.1815444444444445,0.8992222222222223
Psinet,0001,1800.081616374,1.0455777777777777,0.8993666666666666
Psinet,0002,1800.065117373,1.1241777777777777,0.8991777777777777
Psinet,0003,1800.068775017,1.1420777777777777,0.8992444444444444
Psinet,0004,1800.092411949,1.099888888888889,0.8992333333333333
Quest,0000,1800.343199366,1.6697147916666668,0.900126
Quest,0001,1800.006694196,1.717805,0.907964
Quest,0002,1800.055060527,1.974797875,0.95812
Quest,0003,1800.087697189,1.6682945,0.900276
Quest,0004,1800.031984392,1.3606589166666665,0.929948
RedBestel,0000,1802.357329769,1.6076288333333335,0.956588
RedBestel,0001,1808.238748091,1.553995,1.089926
RedBestel,0002,1825.127094968,1.3803065,0.9234005
RedBestel,0003,1800.760582167,1.2386185833333334,0.899529
RedBestel,0004,1822.820487544,1.230106,0.899538
Rediris,0000,1800.074473454,1.3853628,1.0010052
Rediris,0001,1800.024637396,1.5062252,0.9941074
Rediris,0002,1800.222444661,1.444356,1.1183050666666667
Rediris,0003,1800.113512696,1.3232691,1.0896436
Rediris,0004,1800.05141752,1.419375,1.0845863
Renam,0000,1800.003120535,0.89975,0.89975
Renam,0001,1800.006873614,0.899875,0.899875
Renam,0002,1800.000384156,0.89875,0.89875
Renam,0003,1800.002569278,0.899899033607385,0.899899033607385
Renam,0004,1800.001446384,0.89875,0.89875
Renater1999,0000,1800.378751737,0.8996387096774193,0.8996387096774193
Renater1999,0001,1800.196371998,0.8996645161290323,0.8996645161290323
Renater1999,0002,1800.019756061,0.8996580645161291,0.8996580645161291
Renater1999,0003,1800.340235282,0.8996451612903226,0.8996451612903226
Renater1999,0004,1800.036299335,0.8996580645161291,0.8996580645161291
Renater2001,0000,1800.568874378,1.3418258064516129,0.9937741935483871
Renater2001,0001,1800.076751459,1.523458064516129,0.9086129032258065
Renater2001,0002,1800.348851628,1.2977677419354838,0.8998322580645162
Renater2001,0003,1800.106374311,0.8998322580645162,0.8998322580645162
Renater2001,0004,1800.10843929,1.1529935483870968,0.9018322580645162
Renater2004,0000,1800.671014194,2.4401568,0.9953468
Renater2004,0001,1800.283207075,2.7341345,1.0128933
Renater2004,0002,1800.62716192,3.0299213,1.0333513333333333
Renater2004,0003,1800.27407217,2.856817,1.0541657
Renater2004,0004,1801.127179846,2.6297352,0.9362032
Renater2006,0000,1801.642645895,2.0801573,0.900037
Renater2006,0001,1800.619734488,1.8852697,0.9014542
Renater2006,0002,1801.554690683,2.555125,1.0121592
Renater2006,0003,1800.074016912,1.614265,0.9000536
Renater2006,0004,1800.607492041,2.3220229,0.9222616
Renater2008,0000,1800.763228612,2.160252,0.9530942
Renater2008,0001,1801.195557879,2.5690206,0.9653098
Renater2008,0002,1800.732607169,2.8838384,0.9470012
Renater2008,0003,1800.188250933,2.3463435,0.9645552
Renater2008,0004,1800.033403769,2.6730131,0.9127274
Renater2010,0000,1801.783573794,1.5956244623655915,0.9165806451612903
Renater2010,0001,1800.231370306,1.6047408602150537,0.9107838709677419
Renater2010,0002,1800.922019762,1.7077287634408604,0.9406774193548387
Renater2010,0003,1800.730922031,2.1403430107526877,0.99
Renater2010,0004,1802.476076497,1.4881309139784948,0.920683870967742
Restena,0000,1800.14437101,0.9989564,0.91700125
Restena,0001,1800.184211659,1.0118598,0.9332224
Restena,0002,1800.118380202,1.014663,0.9344669
Restena,0003,1800.001732812,1.0046734,0.9134227
Restena,0004,1800.094759024,1.0038766,0.9199417
Reuna,0000,1800.554642747,0.8993707317073171,0.8993707317073171
Reuna,0001,1801.447018371,0.8993853658536586,0.8993853658536586
Reuna,0002,1801.347145894,0.899380487804878,0.899380487804878
Reuna,0003,1801.426467924,0.8994750830564784,0.8994750830564784
Reuna,0004,1800.96028544,0.8993756097560975,0.8993756097560975
Rhnet,0000,1800.145156565,0.899974,0.899974
Rhnet,0001,1800.123173178,0.899981,0.899981
Rhnet,0002,1800.071410019,0.899979,0.899979
Rhnet,0003,1800.115804675,0.899976,0.899976
Rhnet,0004,1800.037906195,0.899982,0.899982
Rnp,0000,1800.491556214,0.8999904,0.8999904
Rnp,0001,1801.233090752,0.94170035,0.8999746666666667
Rnp,0002,1800.525631332,1.16367565,0.899975
Rnp,0003,1800.837133785,1.07809245,0.8999915
Rnp,0004,1800.95313313,1.44623445,0.8999743333333333
Roedunet,0000,1800.859411118,1.0959012824294523,0.9280968634556768
Roedunet,0001,1800.962532021,1.2592721193415637,1.0626446759259258
Roedunet,0002,1802.907932766,1.2593171296296297,0.9398019547325103
Roedunet,0003,1801.000865353,1.2594071502057613,0.9675925925925926
Roedunet,0004,1802.014285427,1.1738302923040187,0.9275701262764597
RoedunetFibre,0000,1800.345411394,0.899786,0.899786
RoedunetFibre,0001,1802.265241439,0.899795,0.899795
RoedunetFibre,0002,1800.248848236,0.899788,0.899788
RoedunetFibre,0003,1801.695488781,0.8998,0.8998
RoedunetFibre,0004,1800.32959192,0.899794,0.899794
Sago,0000,1800.026201307,0.899956,0.899956
Sago,0001,1800.108195691,0.899956,0.899956
Sago,0002,1800.201556942,0.899957,0.899957
Sago,0003,1800.186606663,0.899965,0.899965
Sago,0004,1800.014500807,0.89996,0.89996
Sanet,0000,1800.778241795,1.23998535,0.9000066
Sanet,0001,1800.186680967,1.097555,0.8999961
Sanet,0002,1801.182011933,1.0606609,0.8999982
Sanet,0003,1800.165665336,1.06646225,0.9051548
Sanet,0004,1800.680400124,0.96671235,0.8999928
Sanren,0000,1800.01083776,1.010696,0.9068735
Sanren,0001,1800.003396496,1.198272,0.919806
Sanren,0002,1800.007525893,0.999735,0.920072
Sanren,0003,1800.004612043,1.022554,0.906063
Sanren,0004,1800.002819221,0.96753,0.9028695
Savvis,0000,1800.132672945,1.1903777777777778,0.8995777777777778
Savvis,0001,1800.138341822,1.0243222222222221,0.8996555555555555
Savvis,0002,1800.098186086,1.4527333333333334,0.8996222222222222
Savvis,0003,1800.041915116,0.9389333333333333,0.8995111111111112
Savvis,0004,1800.119075072,1.1173222222222223,0.8994777777777778
Shentel,0000,1800.000544108,0.96145,0.899942
Shentel,0001,1800.229752606,1.308556,0.899936
Shentel,0002,1800.566909472,0.899931,0.899931
Shentel,0003,1800.102391786,1.018769,0.899931
Shentel,0004,1800.504484933,1.220364,0.899937
Sinet,0000,1802.186216184,1.051486275,0.92255245
Sinet,0001,1803.909516544,1.310252075,0.9002525125
Sinet,0002,1801.811042314,1.107133625,0.901225525
Sinet,0003,1803.329170508,1.3492811875,0.90994385
Sinet,0004,1802.035612419,0.9918518,0.9019517
Singaren,0000,1800.000690649,0.899993,0.899993
Singaren,0001,1800.000737663,0.899995,0.899995
Singaren,0002,1800.027507706,0.899995,0.899995
Singaren,0003,1800.030216648,0.899994,0.899994
Singaren,0004,1800.040830393,0.899995,0.899995
Spiralight,0000,1800.047162354,1.013379,0.9001165
Spiralight,0001,1800.041757203,0.969837,0.900562
Spiralight,0002,1800.087455709,1.0723635,0.900281
Spiralight,0003,1800.080077989,1.1667975,0.905536
Spiralight,0004,1800.026588037,1.095295,0.907286
Sprint,0000,1800.054549809,1.4913870370370372,0.9128444444444445
Sprint,0001,1800.01112084,1.344735185185185,0.9340888888888889
Sprint,0002,1800.040248494,1.410825925925926,0.9738666666666667
Sprint,0003,1800.037774113,1.8536962962962966,0.9924222222222222
Sprint,0004,1800.020263257,2.157661111111111,0.9659777777777778
Sunet,0000,1800.22597306,0.9737285,0.8999990833333333
Sunet,0001,1800.400688695,1.0806421666666668,0.902598
Sunet,0002,1800.030463464,1.067359,0.926347
Sunet,0003,1800.034441658,1.0928763333333333,0.899981
Sunet,0004,1800.080647095,1.157868,0.899976
Surfnet,0000,1802.465008166,2.194641,0.99566
Surfnet,0001,1800.787524529,1.429521,0.900087
Surfnet,0002,1804.000758394,2.3552525,0.9566046666666668
Surfnet,0003,1801.634266467,2.16367425,0.9075895
Surfnet,0004,1800.151133987,2.0834645,1.018329
Switch,0000,1815.290782637,1.204614,0.8999498
Switch,0001,1813.052011494,1.1942826,0.8999166
Switch,0002,1807.456065245,1.3008211,0.9176308
Switch,0003,1807.388140794,1.14386635,0.9001024
Switch,0004,1803.049776035,1.118974,0.8999134
SwitchL3,0000,1804.127299304,1.2163770333333332,0.9385802
SwitchL3,0001,1800.235966477,1.2385571666666668,0.9593396
SwitchL3,0002,1803.173347325,1.1508077166666666,0.9710912
SwitchL3,0003,1802.194240441,1.0795493833333334,0.9701358
SwitchL3,0004,1801.292112481,1.2460767,0.9481901
Syringa,0000,1800.855434963,0.945074,0.899662
Syringa,0001,1800.438125525,0.901789,0.899588
Syringa,0002,1801.120416056,1.029522,0.899592
Syringa,0003,1801.643490198,0.899568,0.899568
Syringa,0004,1809.938087951,0.899564,0.899564
TataNld,0000,1800.498115733,1.7376335000000003,1.116067
TataNld,0001,1800.94859768,1.5789948333333335,1.0751098333333333
TataNld,0002,1800.697216151,1.7967237083333332,1.2685583333333335
TataNld,0003,1806.973683219,1.6961442500000001,1.327553
TataNld,0004,1800.003511693,1.9139281666666665,1.1649326666666666
Telcove,0000,1811.012764428,0.89935,0.89935
Telcove,0001,1800.593938323,0.899364,0.899364
Telcove,0002,1807.330933045,0.899391,0.899391
Telcove,0003,1813.10308893,0.899365,0.899365
Telcove,0004,1802.031692111,0.899382,0.899382
Telecomserbia,0000,1800.007603917,1.0220276,0.9182584
Telecomserbia,0001,1800.005316297,1.0770148,0.9081252
Telecomserbia,0002,1800.006238858,1.114587,0.906383
Telecomserbia,0003,1800.005589956,1.0034322,0.9423096
Telecomserbia,0004,1800.005894502,0.9939776,0.9201728
Tinet,0000,1800.343005825,0.9560901770833333,0.8998449583333332
Tinet,0001,1800.185664712,1.0939517187499999,0.89984790625
Tinet,0002,1802.974924433,1.0071258125,0.8998505
Tinet,0003,1801.814390541,0.9852445833333332,0.899842
Tinet,0004,1801.331061571,0.92920903125,0.8998415
TLex,0000,1800.062811791,2.282100471999845,1.1002544348924512
TLex,0001,1800.072783227,1.9440372463121984,1.4521877544147008
TLex,0002,1800.000272165,1.7958414402779663,1.4832394472416601
TLex,0003,1800.072593896,1.528690709259726,1.317999597782473
TLex,0004,1800.075791045,1.3826057880555933,1.2080839665432554
Tw,0000,1814.752479019,2.0570923194444446,1.2685435
Tw,0001,1811.591679442,1.9155302500000002,1.186268
Tw,0002,1826.632683378,2.104199986111111,1.22511
Tw,0003,1816.396174315,2.106716416666667,1.2531851666666665
Tw,0004,1810.482037189,2.0048630000000003,1.167027
Twaren,0000,1800.058885633,1.0691815,0.9024935
Twaren,0001,1800.242226708,1.0369355,0.9076895
Twaren,0002,1800.259718716,0.963638,0.963638
Twaren,0003,1800.000249723,1.014509,0.9264815
Twaren,0004,1800.205645514,0.956189,0.9094035
Ulaknet,0000,1816.394255899,0.89985,0.89985
Ulaknet,0001,1806.89902228,0.899832,0.899832
Ulaknet,0002,1804.49874587,0.899846,0.899846
Ulaknet,0003,1802.13739965,0.9538447,0.9083761
Ulaknet,0004,1812.644313523,0.899844,0.899844
UniC,0000,1800.230693933,1.382386,0.899962
UniC,0001,1800.018775905,1.757081,0.955465
UniC,0002,1800.025324648,1.275868,1.0091045
UniC,0003,1800.234722949,1.682823,0.9585075
UniC,0004,1800.484328033,1.53656,0.899962
Uninet,0000,1800.004276245,0.9335836111111111,0.90000525
Uninet,0001,1800.137261547,1.2644443333333333,0.9004035
Uninet,0002,1800.039954536,1.2483043333333335,0.923171
Uninet,0003,1800.064515372,1.324833,0.9008780833333334
Uninet,0004,1800.091729055,1.0795916666666667,0.926067
Uninett2010,0000,1808.934296485,1.2090461333333333,0.899835
Uninett2010,0001,1808.823197593,1.4949295999999999,0.899832
Uninett2010,0002,1817.161958371,1.6153090666666667,0.9101528
Uninett2010,0003,1810.993726641,1.4192458,0.899827
Uninett2010,0004,1815.611588161,1.647816,0.908351
Uninett2011,0000,1812.493324266,1.383463,0.8999525
Uninett2011,0001,1800.406291544,1.050272,0.899903
Uninett2011,0002,1800.991320097,1.088386,0.899912
Uninett2011,0003,1804.733050603,1.8452563333333332,0.9730145
Uninett2011,0004,1800.293723144,1.8572925,0.915092
Uran,0000,1800.07953175,1.303191,1.252659
Uran,0001,1800.186142444,1.326201,1.201474
Uran,0002,1800.283744183,1.323488,1.237587
Uran,0003,1800.299813037,0.941708,0.899945
Uran,0004,1800.16575437,1.348164,1.236725
UsCarrier,0000,1834.282564319,1.80692525,0.934039
UsCarrier,0001,1818.040771684,1.7410638125,0.9896205
UsCarrier,0002,1834.075498747,1.783664125,0.943933
UsCarrier,0003,1803.298907083,1.83925825,0.968878
UsCarrier,0004,1810.032777288,1.7189415,0.954386
UsSignal,0000,1800.297326555,1.642148041666667,0.961747
UsSignal,0001,1800.021058402,1.8756094166666668,0.9061245
UsSignal,0002,1800.017452139,1.761955375,0.91616825
UsSignal,0003,1806.791385213,1.7407317708333332,0.928476
UsSignal,0004,1809.436190916,1.9076792083333336,0.9399515
Uunet,0000,1803.200599561,1.3970633333333333,0.9151777777777778
Uunet,0001,1800.443356611,1.2308748148148148,0.9026222222222222
Uunet,0002,1801.161621377,1.2931307407407406,0.9976777777777778
Uunet,0003,1805.816030551,1.4602370370370368,1.063877777777778
Uunet,0004,1801.973256669,1.243591141975309,0.9036555555555555
Vinaren,0000,1800.432548303,0.8994774193548387,0.8994774193548387
Vinaren,0001,1800.242641481,0.8995290322580645,0.8995290322580645
Vinaren,0002,1800.405385898,0.8995032258064516,0.8995032258064516
Vinaren,0003,1800.265084418,0.8994903225806452,0.8994903225806452
Vinaren,0004,1800.184537407,0.899541935483871,0.899541935483871
VisionNet,0000,1800.067303779,0.899945,0.899945
VisionNet,0001,1800.10631026,0.899937,0.899937
VisionNet,0002,1800.249307878,0.899939,0.899939
VisionNet,0003,1800.14404377,0.899932,0.899932
VisionNet,0004,1800.307149641,0.89994,0.89994
VtlWavenet2008,0000,1804.634932736,1.19503825,0.899546
VtlWavenet2008,0001,1827.263856718,1.21758025,0.899544
VtlWavenet2008,0002,1805.689230946,1.240024,0.8995335
VtlWavenet2008,0003,1826.846502155,1.2682195,0.9004835
VtlWavenet2008,0004,1829.894919682,1.3774205,0.8999215
VtlWavenet2011,0000,1805.239468257,1.26645725,0.921274
VtlWavenet2011,0001,1805.411585659,1.28255625,0.8994905
VtlWavenet2011,0002,1800.390305831,1.235433,0.8995625
VtlWavenet2011,0003,1801.225793233,1.25259575,0.8994905
VtlWavenet2011,0004,1804.896976556,1.3095715,0.9018585
WideJpn,0000,1800.79932314,0.9899885,0.90002595
WideJpn,0001,1800.389929448,0.899949,0.899949
WideJpn,0002,1800.132997367,0.9899915,0.9013487
WideJpn,0003,1800.088832448,0.899945,0.899945
WideJpn,0004,1800.585910485,0.989989,0.90095535
Xeex,0000,1800.094055445,2.04754325,0.906703
Xeex,0001,1800.528504743,2.027592,1.0445985
Xeex,0002,1800.117838216,1.8414665,0.9729845
Xeex,0003,1800.030604813,1.8207608333333332,1.0886495
Xeex,0004,1800.254498459,2.0668305,1.045471
Xspedius,0000,1800.030628609,1.8022669166666667,0.9026875
Xspedius,0001,1800.361766432,1.9062206666666668,0.9139385
Xspedius,0002,1800.064935387,1.870212416666667,0.902357
Xspedius,0003,1800.342466408,1.7328986666666668,0.9029895
Xspedius,0004,1802.626061199,1.8833255833333333,0.911715
York,0000,1800.373686958,1.1445145,0.8999695
York,0001,1800.241219161,0.994221,0.899975
York,0002,1800.015778143,1.038601,0.899968
York,0003,1800.225574119,0.9351215,0.899968
York,0004,1800.260082258,0.9553565,0.8999675
Zamren,0000,1800.01849271,0.89855,0.89855
Zamren,0001,1801.137884714,0.89854,0.89854
Zamren,0002,1801.234073714,0.89852,0.89852
Zamren,0003,1801.271472276,0.89848,0.89848
Zamren,0004,1800.24650617,0.89863,0.89863
