Topology,DemandFile,2-SR_SolveTime,3-SR_SolveTime,2-SR_TotalTime,3-SR_TotalTime,2-SR_umax,3-SR_umax
Interoute,0001,103.15,2093.588,106.534,3936.233,0.8996878333333332,3.698129415512085
Interoute,0002,134.158,2049.184,137.54199999999997,3891.829,0.8998212916666667,3.8258297443389893
Interoute,0003,119.877,2013.715,123.261,3856.3599999999997,0.8997740833333334,3.483269453048706
Interoute,0004,124.499,2036.188,127.883,3878.833,0.8997684999999999,3.7446156666666646
Intranetwork,0000,0.936,8.004,1.074,8.655999999999999,0.899881,0.899881
Intranetwork,0001,0.933,7.991,1.0710000000000002,8.642999999999999,0.89987,0.89987
Intranetwork,0002,0.846,6.63,0.984,7.282,0.899877,0.899877
Intranetwork,0003,0.913,7.809,1.0510000000000002,8.461,0.899882,0.899882
Intranetwork,0004,0.919,7.758,1.057,8.41,0.899883,0.899883
Ion,0000,98.903,1939.815,102.864,2493.367,0.8994895,3.68703293800354
Ion,0001,86.498,2064.965,90.459,2618.5170000000003,0.899416,3.378978729248047
Ion,0002,90.521,1917.864,94.482,2471.416,0.89941075,3.24805875
Ion,0003,87.114,2031.618,91.075,2585.17,0.8994878333333333,3.1250395
Ion,0004,103.237,1945.741,107.198,2499.293,0.8994616666666664,3.0500617027282715
IowaStatewideFiberMap,0000,1.056,10.066,1.1560000000000001,10.597000000000001,0.899978,0.899987
IowaStatewideFiberMap,0001,0.77,6.143,0.87,6.6739999999999995,0.9000135,0.90003225
IowaStatewideFiberMap,0002,0.743,12.291,0.843,12.822000000000001,0.8999915,0.900047
IowaStatewideFiberMap,0003,0.751,10.927,0.851,11.458,0.9000395,0.8999897499999999
IowaStatewideFiberMap,0004,1.247,9.957,1.3470000000000002,10.488000000000001,0.8999955,0.900022
Iris,0000,2.441,44.372,2.654,47.343,0.89988275,0.8998605
Iris,0001,2.03,55.358,2.243,58.32899999999999,0.8998575,0.8998575
Iris,0002,2.035,37.746,2.248,40.717,0.899849,0.89987425
Iris,0003,2.5,50.032,2.713,53.003,0.8998505,0.8998505
Iris,0004,1.937,52.349,2.15,55.31999999999999,0.899853,0.899853
Istar,0000,0.123,0.16,0.162,0.198,0.899945,0.899945
Istar,0001,0.086,0.08,0.125,0.118,0.899945,0.899945
Istar,0002,0.116,0.1,0.155,0.138,0.899944,0.899944
Istar,0003,0.093,0.088,0.132,0.126,0.899948,0.899948
Istar,0004,0.077,0.082,0.11599999999999999,0.12,0.899949,0.899949
Itnet,0000,0.046,0.065,0.067,0.088,0.899995,0.899995
Itnet,0001,0.038,0.037,0.059,0.06,0.899994,0.899994
Itnet,0002,0.062,0.039,0.083,0.062,0.899995,0.899995
Itnet,0003,0.038,0.038,0.059,0.061,0.899994,0.899994
Itnet,0004,0.049,0.038,0.07,0.061,0.899995,0.899995
Janetbackbone,0000,0.671,11.765,0.751,13.788,0.900008,0.900002
Janetbackbone,0001,0.684,13.164,0.764,15.187,0.900023,0.900056
Janetbackbone,0002,1.053,13.464,1.133,15.487,0.900048,0.900054
Janetbackbone,0003,0.987,12.206,1.067,14.229,0.9000639999999999,0.9000615
Janetbackbone,0004,1.983,28.005,2.063,30.028,0.9000365,0.9000583333333334
JanetExternal,0000,0.039,0.066,0.062,0.088,0.8999952,0.8999952
JanetExternal,0001,0.037,0.036,0.06,0.057999999999999996,0.8999956,0.8999956
JanetExternal,0002,0.057,0.053,0.08,0.075,0.8999948,0.8999948
JanetExternal,0003,0.06,0.035,0.08299999999999999,0.057,0.8999944,0.8999944
JanetExternal,0004,0.037,0.035,0.06,0.057,0.8999952,0.8999952
Janetlense,0000,0.382,3.042,0.524,3.3979999999999997,0.900074,0.90005
Janetlense,0001,0.304,2.315,0.44599999999999995,2.671,0.9000206666666666,0.9000306666666666
Janetlense,0002,0.352,2.427,0.494,2.783,0.900025,0.9000155
Janetlense,0003,0.271,1.871,0.41300000000000003,2.227,0.8999923333333332,0.9000249999999999
Janetlense,0004,0.363,2.058,0.505,2.4139999999999997,0.9000015,0.900022
Jgn2Plus,0000,0.05,0.052,0.096,0.08399999999999999,0.899963,0.899963
Jgn2Plus,0001,0.052,0.05,0.098,0.082,0.899966,0.899966
Jgn2Plus,0002,0.074,0.053,0.12,0.08499999999999999,0.899964,0.899964
Jgn2Plus,0003,0.051,0.06,0.097,0.092,0.899959,0.899959
Jgn2Plus,0004,0.051,0.051,0.097,0.08299999999999999,0.899959,0.899959
Karen,0000,0.22,0.944,0.306,1.028,2.7152485,0.90001805
Karen,0001,0.238,0.9,0.32399999999999995,0.984,3.826613,0.8999968500000001
Karen,0002,0.196,0.792,0.28200000000000003,0.876,3.366193,0.9000615
Karen,0003,0.218,1.007,0.304,1.091,3.868066,0.9000167
Karen,0004,0.219,0.828,0.305,0.9119999999999999,2.9555535,0.9000331
KentmanApr2007,0000,0.125,0.208,0.263,0.44899999999999995,0.89968,0.89968
KentmanApr2007,0001,0.118,0.189,0.256,0.43,0.89969,0.89969
KentmanApr2007,0002,0.119,0.188,0.257,0.429,0.89972,0.89972
KentmanApr2007,0003,0.121,0.19,0.259,0.431,0.89971,0.89971
KentmanApr2007,0004,0.118,0.235,0.256,0.476,0.89972,0.89972
KentmanAug2005,0000,0.156,0.394,0.185,0.41900000000000004,0.8996516129032258,0.8996516129032258
KentmanAug2005,0001,0.153,0.315,0.182,0.34,0.8996580645161291,0.8996580645161291
KentmanAug2005,0002,0.15,0.345,0.179,0.37,0.8996258064516129,0.8996258064516129
KentmanAug2005,0003,0.151,0.421,0.18,0.446,0.8996516129032258,0.8996516129032258
KentmanAug2005,0004,0.174,0.443,0.20299999999999999,0.468,0.8998193548387097,0.8997661290322579
KentmanFeb2008,0000,0.14,0.235,4.779,1800.5849999999998,0.8997,0.8997
KentmanFeb2008,0001,0.14,0.28,4.779,1800.6299999999999,0.89989,0.89989
KentmanFeb2008,0002,0.142,0.251,4.781000000000001,1800.6009999999999,0.89968,0.89968
KentmanFeb2008,0003,0.142,0.377,4.781000000000001,1800.7269999999999,0.89969,0.89969
KentmanFeb2008,0004,0.138,0.24,4.777,1800.59,0.89966,0.89966
KentmanJan2011,0000,0.118,0.118,0.235,1.883,0.899932,0.899932
KentmanJan2011,0001,0.111,0.111,0.228,1.876,0.899914,0.899914
KentmanJan2011,0002,0.111,0.111,0.228,1.876,0.899913,0.899913
KentmanJan2011,0003,0.11,0.111,0.227,1.876,0.89992,0.89992
KentmanJan2011,0004,0.106,0.109,0.223,1.8739999999999999,0.899933,0.899933
KentmanJul2005,0000,0.106,0.115,0.636,29.032999999999998,0.8995294117647059,0.8995294117647059
KentmanJul2005,0001,0.081,0.13,0.611,29.048,0.8995294117647059,0.8995294117647059
KentmanJul2005,0002,0.09,0.112,0.62,29.029999999999998,0.8996470588235294,0.8996470588235294
KentmanJul2005,0003,0.098,0.138,0.628,29.056,0.8999193548387097,0.8999
KentmanJul2005,0004,0.091,0.113,0.621,29.031,0.8999677419354838,0.8999290322580645
Kreonet,0000,0.043,0.044,5.632000000000001,168.41400000000002,0.8999992,0.8999992
Kreonet,0001,0.043,0.043,5.632000000000001,168.413,0.89999925,0.89999925
Kreonet,0002,0.042,0.042,5.631,168.412,0.89999925,0.89999925
Kreonet,0003,0.044,0.044,5.633,168.41400000000002,0.89999925,0.89999925
Kreonet,0004,0.041,0.041,5.630000000000001,168.411,0.89999925,0.89999925
LambdaNet,0000,1.028,4.652,1.1400000000000001,4.92,0.8999395,0.8999874999999999
LambdaNet,0001,1.008,4.583,1.12,4.851,0.899919,0.8999145
LambdaNet,0002,1.35,10.78,1.4620000000000002,11.048,0.899968,0.899961
LambdaNet,0003,0.766,5.379,0.878,5.646999999999999,0.8999695,0.8999215
LambdaNet,0004,0.784,3.923,0.896,4.191,0.899938,0.8999735
Latnet,0000,0.343,0.702,0.556,1.035,0.89704,0.89704
Latnet,0001,0.384,0.703,0.597,1.036,0.89693,0.8969299999999993
Latnet,0002,0.347,0.697,0.5599999999999999,1.03,0.89705,0.89705
Latnet,0003,0.474,0.784,0.6869999999999999,1.117,0.8970899999999999,0.8970899999999999
Latnet,0004,0.377,1.051,0.59,1.384,0.89701,0.8970099999999999
Layer42,0000,0.16,0.42,0.18,0.439,0.9000825,0.9000825
Layer42,0001,0.146,0.221,0.16599999999999998,0.24,0.9000665,0.9000665
Layer42,0002,0.062,0.24,0.082,0.259,0.9000495,0.9000495
Layer42,0003,0.077,0.063,0.097,0.082,0.9745189999999999,0.9745189999999999
Layer42,0004,0.108,0.055,0.128,0.074,0.900035,0.900035
Litnet,0000,0.169,0.169,0.29200000000000004,0.538,0.89992,0.89992
Litnet,0001,0.161,0.162,0.28400000000000003,0.531,0.899932,0.899932
Litnet,0002,0.192,0.199,0.315,0.5680000000000001,0.899885,0.899885
Litnet,0003,0.164,0.174,0.28700000000000003,0.5429999999999999,0.899924,0.899924
Litnet,0004,0.156,0.165,0.279,0.534,0.899901,0.899901
Marnet,0000,0.232,0.601,0.309,0.771,1.2089548387096771,1.208954838709677
Marnet,0001,0.226,127.475,0.303,127.645,1.092516129032258,0.900041935483871
Marnet,0002,0.339,0.633,0.41600000000000004,0.803,1.1339903225806451,1.0988548387096775
Marnet,0003,0.216,0.528,0.293,0.6980000000000001,1.2241096774193547,1.2241096774193547
Marnet,0004,0.411,0.574,0.488,0.744,1.2672799999999995,1.0805225806451613
Marwan,0000,0.128,0.26,0.17099999999999999,0.326,0.8997677212655186,0.8998157789347216
Marwan,0001,0.143,0.312,0.186,0.378,0.8998077693231877,0.8997997597116539
Marwan,0002,0.151,0.322,0.194,0.388,0.8998885329061541,0.8999599519423305
Marwan,0003,0.116,0.233,0.159,0.29900000000000004,0.8997997597116538,0.8997677212655185
Marwan,0004,0.112,0.352,0.155,0.418,0.8997757308770524,0.8998077693231878
Missouri,0000,9.414,211.198,9.885,228.227,0.899751,0.89975275
Missouri,0001,9.332,200.535,9.803,217.564,0.8998225,0.89976925
Missouri,0002,9.174,198.347,9.645,215.376,0.8997495,0.8997495
Missouri,0003,9.319,194.757,9.790000000000001,211.786,0.8997545,0.8997545
Missouri,0004,9.196,184.95,9.667,201.97899999999998,0.8997555,0.8997555
Mren,0000,0.038,0.075,0.055,0.092,0.899997,0.899997
Mren,0001,0.036,0.056,0.053,0.07300000000000001,0.899997,0.899997
Mren,0002,0.035,0.04,0.052000000000000005,0.057,0.899996,0.899996
Mren,0003,0.06,0.063,0.077,0.08,0.899998,0.899998
Mren,0004,0.042,0.049,0.059000000000000004,0.066,0.899997,0.899997
Myren,0000,0.299,0.595,0.379,0.9139999999999999,0.9000024115755627,0.8999863344051448
Myren,0001,0.318,0.563,0.398,0.8819999999999999,0.900023311897106,0.900008
Myren,0002,0.275,0.383,0.35500000000000004,0.702,0.8998225806451613,0.8997677419354838
Myren,0003,0.189,0.355,0.269,0.6739999999999999,0.89956,0.89956
Myren,0004,0.189,0.362,0.269,0.681,0.89964,0.89964
Napnet,0000,0.043,0.047,0.061,0.065,1.0766444444444445,1.0766444444444445
Napnet,0001,0.043,0.108,0.061,0.126,0.9241110554639059,0.9019111111111111
Napnet,0002,0.045,0.046,0.063,0.064,0.8999555555555555,0.8999555555555555
Napnet,0003,0.045,0.05,0.063,0.068,1.0675555555555556,1.0675555555555556
Napnet,0004,0.044,0.049,0.062,0.067,0.8999555555555555,0.8999555555555555
Navigata,0000,0.104,0.303,0.146,0.349,0.9000630000000001,0.9000285
Navigata,0001,0.106,0.551,0.148,0.5970000000000001,0.9000025,0.9000205
Navigata,0002,0.099,0.251,0.14100000000000001,0.297,0.899998,0.900038
Navigata,0003,0.113,0.244,0.155,0.29,0.9000065,0.900076
Navigata,0004,0.172,0.253,0.214,0.299,0.900065,0.9000655
Netrail,0000,0.177,0.237,0.19599999999999998,0.272,0.9185555555555556,0.9185555555555556
Netrail,0001,0.194,0.857,0.213,0.892,0.9042222222222223,0.9042222222222212
Netrail,0002,1.043,5.366,1.0619999999999998,5.401,0.9004888888888889,0.9004888888888889
Netrail,0003,0.272,0.571,0.29100000000000004,0.606,0.9396444444444437,0.9338666666666665
Netrail,0004,0.054,0.103,0.073,0.138,0.9616888888888889,0.9616888888888889
NetworkUsa,0000,0.608,2.165,0.6829999999999999,2.341,0.899927,0.8999375
NetworkUsa,0001,0.406,1.535,0.48100000000000004,1.7109999999999999,0.900012,0.8999885
NetworkUsa,0002,0.389,1.538,0.464,1.714,0.899992,0.899995
NetworkUsa,0003,0.62,1.66,0.695,1.8359999999999999,0.899942,0.8999365
NetworkUsa,0004,0.629,2.335,0.704,2.511,0.89999,0.8999695
Nextgen,0000,0.106,0.162,0.142,0.20700000000000002,0.899974,0.899974
Nextgen,0001,0.111,0.17,0.147,0.21500000000000002,0.899972,0.899972
Nextgen,0002,0.139,0.156,0.17500000000000002,0.201,0.899971,0.899971
Nextgen,0003,0.128,0.154,0.164,0.199,0.899968,0.899968
Nextgen,0004,0.101,0.168,0.137,0.21300000000000002,0.899971,0.899971
Niif,0000,0.397,1.799,0.42200000000000004,1.8299999999999998,0.90001,0.8999935
Niif,0001,0.559,1.729,0.5840000000000001,1.76,0.9000025,0.899956
Niif,0002,0.502,2.302,0.527,2.333,0.8999535,0.90001
Niif,0003,0.519,1.895,0.544,1.926,0.899969,0.899957
Niif,0004,0.506,2.46,0.531,2.491,0.9000035,0.900014
Noel,0000,0.239,0.75,0.286,0.876,0.9000379999999999,0.900021
Noel,0001,0.28,1.018,0.327,1.1440000000000001,0.899991,0.899997
Noel,0002,0.312,0.732,0.359,0.858,0.900021,0.900023
Noel,0003,0.504,1.09,0.551,1.2160000000000002,0.9000305,0.9000435
Noel,0004,0.296,0.988,0.34299999999999997,1.1139999999999999,0.900043,0.900038
Nordu1989,0000,0.033,0.034,0.051000000000000004,0.052000000000000005,0.89921875,0.89921875
Nordu1989,0001,0.033,0.033,0.051000000000000004,0.051000000000000004,0.89921875,0.89921875
Nordu1989,0002,0.035,0.035,0.053000000000000005,0.053000000000000005,0.899375,0.899375
Nordu1989,0003,0.033,0.041,0.051000000000000004,0.059,0.89921875,0.89921875
Nordu1989,0004,0.046,0.032,0.064,0.05,0.89921875,0.89921875
Nordu1997,0000,0.044,0.043,0.069,0.071,0.899978,0.899978
Nordu1997,0001,0.043,0.043,0.068,0.071,0.899979,0.899979
Nordu1997,0002,0.071,0.044,0.096,0.072,0.899978,0.899978
Nordu1997,0003,0.061,0.043,0.086,0.071,0.899981,0.899981
Nordu1997,0004,0.044,0.042,0.069,0.07,0.899979,0.899979
Nordu2005,0000,0.046,0.077,0.195,0.274,0.8999994067415196,0.8999994067415196
Nordu2005,0001,0.046,0.056,0.195,0.253,0.9348478,0.9348478
Nordu2005,0002,0.085,0.099,0.23399999999999999,0.29600000000000004,0.9001512,0.9001511970116665
Nordu2005,0003,0.046,0.059,0.195,0.256,0.8999946666666667,0.8999946666666667
Nordu2005,0004,0.049,0.049,0.198,0.246,0.9000174,0.9000874999999997
Nordu2010,0000,0.05,0.049,0.079,0.079,0.89998,0.89998
Nordu2010,0001,0.052,0.05,0.081,0.08,0.899982,0.899982
Nordu2010,0002,0.056,0.055,0.085,0.08499999999999999,0.899981,0.899981
Nordu2010,0003,0.058,0.05,0.08700000000000001,0.08,0.899979,0.899979
Nordu2010,0004,0.07,0.049,0.099,0.079,0.899985,0.899985
Nsfcnet,0000,0.072,0.182,0.093,0.207,0.900011,0.900057
Nsfcnet,0001,0.246,0.152,0.267,0.177,0.900015,0.900074
Nsfcnet,0002,0.051,0.073,0.072,0.098,0.899998,0.899998
Nsfcnet,0003,0.119,0.07,0.13999999999999999,0.095,0.900038,0.900078
Nsfcnet,0004,0.207,0.132,0.22799999999999998,0.157,0.900045,0.900045
Nsfnet,0000,0.18,0.323,0.207,0.362,0.8957253886010362,0.8957253886010362
Nsfnet,0001,1802.845,1803.959,1802.872,1803.998,0.8960492094290711,0.8960492015621776
Nsfnet,0002,0.824,1.875,0.851,1.914,0.8976683937823834,0.8976683937823834
Nsfnet,0003,1801.215,1802.467,1801.242,1802.506,0.9177460225542974,0.917746052574364
Nsfnet,0004,0.196,0.635,0.223,0.674,0.8979922279792746,0.8979922279792746
Ntelos,0000,2.201,46.954,2.415,50.277,0.899852,0.899852
Ntelos,0001,2.185,46.661,2.399,49.984,0.899861,0.899861
Ntelos,0002,2.138,45.884,2.352,49.207,0.899862,0.899862
Ntelos,0003,3.667,41.304,3.881,44.627,0.899861,0.899861
Ntelos,0004,2.298,38.491,2.512,41.814,0.899861,0.899861
Ntt,0000,28.009,1102.789,28.611,1105.54,0.989755973240312,0.9897575667965174
Ntt,0001,5.413,145.648,6.015000000000001,148.399,0.9367999135184573,0.9366934233405135
Ntt,0002,25.734,763.29,26.336000000000002,766.0409999999999,0.900279604732242,0.9003021216573103
Ntt,0003,82.978,1285.155,83.58,1287.906,0.9005636510183623,0.9000913207272696
Ntt,0004,11.941,159.582,12.543000000000001,162.333,1.39041978121785,1.3904842825681587
Oteglobe,0000,24.326,460.307,25.193,486.851,0.9016691666666665,0.8998096666666666
Oteglobe,0001,34.581,467.343,35.448,493.887,0.9010683333333332,0.899766
Oteglobe,0002,20.329,477.66,21.196,504.204,0.8997473333333332,0.899816
Oteglobe,0003,19.295,485.727,20.162000000000003,512.271,0.8997891666666668,0.8998158333333331
Oteglobe,0004,19.227,429.384,20.094,455.928,0.8997195,0.8997195
Oxford,0000,0.189,0.509,0.231,0.59,0.899983,0.899982
Oxford,0001,0.18,0.571,0.222,0.6519999999999999,0.9,0.899988
Oxford,0002,0.149,0.434,0.191,0.515,0.900011,0.900026
Oxford,0003,0.183,0.65,0.225,0.731,0.900048,0.900033
Oxford,0004,0.19,0.599,0.232,0.6799999999999999,0.900029,0.9
Pacificwave,0000,0.093,0.167,0.138,0.24,0.9000347,0.90008385
Pacificwave,0001,0.093,0.135,0.138,0.20800000000000002,0.9000069,0.9000125499999999
Pacificwave,0002,0.091,0.149,0.136,0.22199999999999998,0.90007035,0.9000594
Pacificwave,0003,0.142,0.228,0.187,0.301,0.900008,0.90002185
Pacificwave,0004,0.103,0.113,0.148,0.186,0.9000176,0.9000816
Packetexchange,0000,0.18,0.563,0.22599999999999998,0.6789999999999999,0.899956,0.899956
Packetexchange,0001,0.18,0.509,0.22599999999999998,0.625,0.899955,0.899955
Packetexchange,0002,0.183,0.594,0.22899999999999998,0.71,0.899951,0.8999510000000001
Packetexchange,0003,0.216,0.58,0.262,0.696,0.899955,0.899955
Packetexchange,0004,0.182,0.476,0.22799999999999998,0.592,0.899952,0.899951999999999
Padi,0000,0.034,0.035,0.181,0.40800000000000003,0.89997,0.89997
Padi,0001,0.034,0.035,0.181,0.40800000000000003,0.8994,0.8994
Padi,0002,0.035,0.035,0.182,0.40800000000000003,0.8994,0.8994
Padi,0003,0.033,0.035,0.18,0.40800000000000003,0.8994,0.8994
Padi,0004,0.035,0.035,0.182,0.40800000000000003,0.8994,0.8994
Palmetto,0000,2.587,71.728,2.7960000000000003,78.91999999999999,0.8999125,0.8999294999999999
Palmetto,0001,2.468,88.268,2.677,95.46000000000001,0.899906,0.899906
Palmetto,0002,2.01,65.479,2.219,72.67099999999999,0.899911,0.899926
Palmetto,0003,2.464,60.355,2.673,67.547,0.8999355,0.8999765
Palmetto,0004,2.705,74.19,2.914,81.382,0.8999726666666668,0.8999375000000001
Peer1,0000,0.188,0.671,0.222,0.74,0.899983,0.900066
Peer1,0001,0.159,0.49,0.193,0.5589999999999999,0.8999849999999999,0.899985
Peer1,0002,0.17,0.47,0.20400000000000001,0.5389999999999999,0.900045125,0.900006375
Peer1,0003,1.728,1.804,1.762,1.873,0.900033,0.900066
Peer1,0004,0.759,4.201,0.793,4.27,0.9000595,0.90000475
Pern,0000,2.819,11.438,4.181,13.593,0.898501,0.898501
Pern,0001,2.631,10.885,3.993,13.04,0.898509,0.898509
Pern,0002,2.794,11.512,4.156000000000001,13.667,0.898502,0.898502
Pern,0003,2.781,11.487,4.143000000000001,13.642,0.898533,0.898533
Pern,0004,2.765,11.462,4.127000000000001,13.616999999999999,0.898505,0.898505
PionierL1,0000,0.892,4.891,0.989,5.279,0.9000175,0.90000225
PionierL1,0001,0.663,4.148,0.76,4.536,0.8999965,0.899935
PionierL1,0002,0.699,6.261,0.7959999999999999,6.649,0.89995625,0.899973
PionierL1,0003,1.117,9.16,1.214,9.548,0.8999655,0.8999755
PionierL1,0004,0.757,5.513,0.854,5.901,0.8999665,0.900001
PionierL3,0000,1.233,12.055,1.312,12.142999999999999,0.900342975,0.9003314208333332
PionierL3,0001,0.894,10.342,0.973,10.43,0.900101725,0.9000916374999999
PionierL3,0002,1.613,11.896,1.692,11.984,0.9002497083333332,0.9002882375
PionierL3,0003,2.045,10.788,2.124,10.876,0.9033254987499999,0.904002475
PionierL3,0004,0.942,8.079,1.021,8.167,0.9022431375,0.9019969875
Psinet,0000,0.195,0.381,0.247,0.462,0.8992777777777777,0.8992666666666667
Psinet,0001,0.258,0.539,0.31,0.62,0.8993333333333333,0.8993111111111111
Psinet,0002,0.252,0.483,0.304,0.564,0.8992111111111111,0.8992111111111111
Psinet,0003,0.231,0.378,0.28300000000000003,0.459,0.8992333333333333,0.8992333333333333
Psinet,0004,0.324,0.442,0.376,0.523,0.8992444444444444,0.8992888888888889
Quest,0000,0.389,3.149,0.433,3.449,0.8999935,0.900010125
Quest,0001,8.49,28.336,8.534,28.636,0.9000315,0.900045
Quest,0002,299.112,343.146,299.156,343.446,0.9080485,0.900076
Quest,0003,0.311,5.358,0.355,5.6579999999999995,0.8999865,0.900044
Quest,0004,15.001,21.239,15.045,21.539,0.9000715,0.900043
RedBestel,0000,19.086,245.898,20.101,263.79,0.899536,0.899536
