Topology,DemandFile,Preprocessing time,ILP solve time,Total  time,uMax
LambdaNet,0000,0.012,1.585,1.597,0.899942
LambdaNet,0001,0.011,1.338,1.349,0.899956
LambdaNet,0002,0.011,1.721,1.732,0.899961
LambdaNet,0003,0.012,1.444,1.456,0.899967
LambdaNet,0004,0.011,1.293,1.304,0.899905
Latnet,0000,0.024,3.034,3.058,0.8970400000000001
Latnet,0001,0.024,2.998,3.022,0.94154
Latnet,0002,0.023,2.882,2.905,0.89705
Latnet,0003,0.024,2.986,3.01,0.8970899999999999
Latnet,0004,0.025,3.032,3.057,0.89701
Layer42,0000,0.0,0.04,0.04,0.904542
Layer42,0001,0.0,0.055,0.055,0.90265
Layer42,0002,0.0,0.048,0.048,0.905147
Layer42,0003,0.0,0.032,0.032,0.974519
Layer42,0004,0.0,0.031,0.031,0.900035
Litnet,0000,0.013,0.598,0.611,0.899897
Litnet,0001,0.013,0.61,0.623,0.899929
Litnet,0002,0.013,0.606,0.619,0.89996
Litnet,0003,0.013,0.608,0.621,0.899909
Litnet,0004,0.013,0.595,0.608,0.899901
Marnet,0000,0.002,0.083,0.085,2.357032258064516
Marnet,0001,0.001,0.082,0.083,2.932135483870968
Marnet,0002,0.002,0.082,0.084,2.4704516129032257
Marnet,0003,0.002,0.103,0.105,2.932141935483871
Marnet,0004,0.001,0.083,0.084,2.9321225806451614
Marwan,0000,0.001,0.079,0.08,0.8998478173808571
Marwan,0001,0.001,0.112,0.113,0.9610252302763316
Marwan,0002,0.001,0.085,0.086,1.1999359231077291
Marwan,0003,0.001,0.08,0.081,0.8998157789347216
Marwan,0004,0.001,0.076,0.077,0.8997837404885863
Missouri,0000,0.022,8.126,8.148,0.899826
Missouri,0001,0.023,6.858,6.881,0.899751
Missouri,0002,0.024,7.579,7.603,0.899751
Missouri,0003,0.023,6.853,6.876,0.899828
Missouri,0004,0.023,7.708,7.731,0.899763
Mren,0000,0.0,0.026,0.026,0.899997
Mren,0001,0.0,0.026,0.026,0.899997
Mren,0002,0.0,0.038,0.038,0.899996
Mren,0003,0.0,0.026,0.026,0.899998
Mren,0004,0.0,0.026,0.026,0.899997
Myren,0000,0.009,0.398,0.407,1.44885
Myren,0001,0.008,0.42,0.428,1.550329
Myren,0002,0.008,0.388,0.396,0.8997741935483871
Myren,0003,0.009,0.38,0.389,0.89956
Myren,0004,0.008,0.392,0.4,0.8996399999999998
Napnet,0000,0.0,0.046,0.046,1.0766444444444445
Napnet,0001,0.0,0.062,0.062,0.9469777777777778
Napnet,0002,0.0,0.031,0.031,0.8999555555555556
Napnet,0003,0.0,0.03,0.03,1.0675555555555556
Napnet,0004,0.0,0.033,0.033,0.8999555555555554
Navigata,0000,0.0,0.068,0.068,0.9000579999999999
Navigata,0001,0.001,0.073,0.074,0.900017
Navigata,0002,0.001,0.085,0.086,0.900029
Navigata,0003,0.001,0.066,0.067,0.899993
Navigata,0004,0.001,0.07,0.071,0.9000229999999999
Netrail,0000,0.0,0.063,0.063,0.9185555555555556
Netrail,0001,0.0,0.051,0.051,0.9245111111111104
Netrail,0002,0.0,0.091,0.091,0.9050444444444443
Netrail,0003,0.0,0.068,0.068,0.9542888888888883
Netrail,0004,0.0,0.035,0.035,0.9616888888888889
NetworkUsa,0000,0.007,0.687,0.694,0.899958
NetworkUsa,0001,0.007,0.592,0.599,0.899943
NetworkUsa,0002,0.008,0.696,0.704,0.899952
NetworkUsa,0003,0.014,0.752,0.766,0.899992
NetworkUsa,0004,0.014,0.603,0.617,0.899965
Nextgen,0000,0.001,0.106,0.107,0.899974
Nextgen,0001,0.001,0.148,0.149,0.899972
Nextgen,0002,0.001,0.13,0.131,0.899971
Nextgen,0003,0.001,0.105,0.106,0.899968
Nextgen,0004,0.002,0.094,0.096,0.899971
Niif,0000,0.008,0.392,0.4,0.90002
Niif,0001,0.008,0.39,0.398,0.899982
Niif,0002,0.008,0.405,0.413,0.899983
Niif,0003,0.008,0.409,0.417,0.899991
Niif,0004,0.008,0.396,0.404,0.899963
Noel,0000,0.002,0.11,0.112,0.900007
Noel,0001,0.001,0.14,0.141,0.899991
Noel,0002,0.002,0.191,0.193,0.9000069999999999
Noel,0003,0.001,0.205,0.206,0.900022
Noel,0004,0.002,0.213,0.215,0.899991
Nordu1989,0000,0.0,0.028,0.028,0.89921875
Nordu1989,0001,0.001,0.027,0.028,0.89921875
Nordu1989,0002,0.0,0.028,0.028,0.899375
Nordu1989,0003,0.0,0.034,0.034,0.89921875
Nordu1989,0004,0.0,0.028,0.028,0.89921875
Nordu1997,0000,0.001,0.045,0.046,0.899978
Nordu1997,0001,0.001,0.049,0.05,0.899979
Nordu1997,0002,0.001,0.048,0.049,0.899978
Nordu1997,0003,0.001,0.047,0.048,0.899981
Nordu1997,0004,0.001,0.047,0.048,0.899979
Nordu2005,0000,0.0,0.032,0.032,1.0737555
Nordu2005,0001,0.0,0.039,0.039,1.3499996
Nordu2005,0002,0.001,0.032,0.033,1.3499997
Nordu2005,0003,0.001,0.032,0.033,1.0587268
Nordu2005,0004,0.0,0.033,0.033,1.3499993
Nordu2010,0000,0.001,0.054,0.055,0.8999799999999999
Nordu2010,0001,0.001,0.06,0.061,0.899982
Nordu2010,0002,0.001,0.057,0.058,0.8999809999999999
Nordu2010,0003,0.001,0.052,0.053,0.899979
Nordu2010,0004,0.001,0.053,0.054,0.899985
Nsfcnet,0000,0.0,0.033,0.033,0.937616
Nsfcnet,0001,0.0,0.055,0.055,0.900074
Nsfcnet,0002,0.0,0.036,0.036,0.8999979999999999
Nsfcnet,0003,0.001,0.046,0.047,0.900071
Nsfcnet,0004,0.0,0.045,0.045,0.900042
Nsfnet,0000,0.001,0.077,0.078,0.8957253886010362
Nsfnet,0001,0.001,793.107,793.108,0.8963730569948186
Nsfnet,0002,0.001,0.347,0.348,0.8976683937823834
Nsfnet,0003,0.001,2.786,2.787,0.9177461139896373
Nsfnet,0004,0.001,31.721,31.722,0.8983160621761658
Ntelos,0000,0.016,2.149,2.165,0.899852
Ntelos,0001,0.016,2.221,2.237,0.899861
Ntelos,0002,0.015,2.289,2.304,0.899862
Ntelos,0003,0.016,2.199,2.215,0.899861
Ntelos,0004,0.016,2.18,2.196,0.8998609999999996
Ntt,0000,0.006,2.422,2.428,3.1329294463734567
Ntt,0001,0.006,1.329,1.335,4.50537511252572
Ntt,0002,0.005,2.159,2.164,4.683189461162551
Ntt,0003,0.005,2.151,2.156,2.99619843910751
Ntt,0004,0.005,14.746,14.751,3.4022349416473765
Oteglobe,0000,0.07,17.653,17.723,1.252771
Oteglobe,0001,0.054,15.937,15.991,1.252388
Oteglobe,0002,0.046,16.466,16.512,1.164698
Oteglobe,0003,0.049,16.393,16.442,1.199696
Oteglobe,0004,0.046,15.752,15.798,1.19327
Oxford,0000,0.002,0.149,0.151,0.900013
Oxford,0001,0.002,0.151,0.153,0.900047
Oxford,0002,0.002,0.128,0.13,0.900007
Oxford,0003,0.002,0.146,0.148,0.900044
Oxford,0004,0.002,0.187,0.189,0.900001
Pacificwave,0000,0.002,0.095,0.097,1.8001083
Pacificwave,0001,0.001,0.088,0.089,1.800019
Pacificwave,0002,0.001,0.097,0.098,1.8000362
Pacificwave,0003,0.001,0.104,0.105,1.8001246
Pacificwave,0004,0.001,0.101,0.102,1.8000152
Packetexchange,0000,0.003,0.144,0.147,0.899956
Packetexchange,0001,0.002,0.159,0.161,0.899955
Packetexchange,0002,0.002,0.166,0.168,0.899951
Packetexchange,0003,0.002,0.145,0.147,0.899955
Packetexchange,0004,0.002,0.156,0.158,0.899952
Padi,0000,0.0,0.028,0.028,0.89997
Padi,0001,0.001,0.027,0.028,0.8994
Padi,0002,0.0,0.028,0.028,0.8994
Padi,0003,0.0,0.027,0.027,0.8994
Padi,0004,0.0,0.028,0.028,0.8994
Palmetto,0000,0.014,1.694,1.708,1.013857
Palmetto,0001,0.013,2.034,2.047,0.914641
Palmetto,0002,0.014,1.825,1.839,1.10229
Palmetto,0003,0.014,1.715,1.729,0.99587
Palmetto,0004,0.014,1.847,1.861,0.95853
Peer1,0000,0.001,0.105,0.106,0.899983
Peer1,0001,0.001,0.077,0.078,0.899985
Peer1,0002,0.001,0.145,0.146,0.900005
Peer1,0003,0.002,0.497,0.499,0.900053
Peer1,0004,0.001,0.635,0.636,0.900027
Pern,0000,0.099,20.872,20.971,0.898501
Pern,0001,0.098,20.416,20.514,0.898509
Pern,0002,0.1,20.923,21.023,0.898502
Pern,0003,0.102,21.272,21.374,0.898533
Pern,0004,0.107,21.002,21.109,0.898505
PionierL1,0000,0.008,0.669,0.677,0.89998
PionierL1,0001,0.008,0.753,0.761,0.899984
PionierL1,0002,0.007,0.705,0.712,0.899982
PionierL1,0003,0.008,0.844,0.852,0.899946
PionierL1,0004,0.007,0.772,0.779,0.8999739999999999
PionierL3,0000,0.009,0.901,0.91,1.4663587
PionierL3,0001,0.009,0.998,1.007,1.3623937
PionierL3,0002,0.009,1.017,1.026,1.32881965
PionierL3,0003,0.01,0.946,0.956,1.6821686
PionierL3,0004,0.009,0.874,0.883,1.646869
Psinet,0000,0.002,0.195,0.197,0.8992
Psinet,0001,0.002,0.265,0.267,0.8993555555555555
Psinet,0002,0.004,0.206,0.21,0.8992444444444445
Psinet,0003,0.002,0.196,0.198,0.8993111111111111
Psinet,0004,0.003,0.192,0.195,0.8992444444444444
Quest,0000,0.002,0.206,0.208,0.900058
Quest,0001,0.003,0.351,0.354,0.900045
Quest,0002,0.003,50.491,50.494,0.914234
Quest,0003,0.002,0.387,0.389,0.900003
Quest,0004,0.003,1.565,1.568,0.900019
RedBestel,0000,0.048,20.567,20.615,1.125482
RedBestel,0001,0.046,20.668,20.714,1.17221
RedBestel,0002,0.047,20.545,20.592,0.995576
RedBestel,0003,0.046,20.608,20.654,0.960074
RedBestel,0004,0.048,20.569,20.617,1.040702
Rediris,0000,0.001,0.374,0.375,0.9085092
Rediris,0001,0.002,0.227,0.229,0.9093159999999999
Rediris,0002,0.001,0.219,0.22,0.9149716
Rediris,0003,0.001,0.252,0.253,0.9336544
Rediris,0004,0.002,0.215,0.217,0.9752152000000001
Renam,0000,0.0,0.024,0.024,0.89975
Renam,0001,0.0,0.025,0.025,0.899875
Renam,0002,0.0,0.046,0.046,0.89875
Renam,0003,0.0,0.024,0.024,0.899899033607385
Renam,0004,0.0,0.024,0.024,0.89875
Renater1999,0000,0.003,0.124,0.127,0.8996387096774193
Renater1999,0001,0.003,0.131,0.134,0.8996645161290323
Renater1999,0002,0.002,0.132,0.134,0.8996580645161291
Renater1999,0003,0.002,0.126,0.128,0.8996451612903226
Renater1999,0004,0.005,0.15,0.155,0.8996580645161291
Renater2001,0000,0.002,0.259,0.261,0.956941935483871
Renater2001,0001,0.003,0.145,0.148,1.1750258064516128
Renater2001,0002,0.002,0.162,0.164,0.947541935483871
Renater2001,0003,0.003,0.144,0.147,0.899832258064516
Renater2001,0004,0.003,0.162,0.165,0.8999032258064517
Renater2004,0000,0.004,0.447,0.451,0.9797496
Renater2004,0001,0.005,0.425,0.43,0.9862448
Renater2004,0002,0.005,0.512,0.517,0.9383132
Renater2004,0003,0.005,1.108,1.113,0.9140176
Renater2004,0004,0.005,0.474,0.479,0.9145988
Renater2006,0000,0.006,0.458,0.464,0.9000792
Renater2006,0001,0.006,0.542,0.548,0.9000096
Renater2006,0002,0.005,0.789,0.794,0.9000152
Renater2006,0003,0.006,0.547,0.553,0.9000324
Renater2006,0004,0.006,0.44,0.446,0.9000248000000001
Renater2008,0000,0.006,0.529,0.535,0.9000096
Renater2008,0001,0.006,0.537,0.543,0.9000647999999999
Renater2008,0002,0.006,0.648,0.654,0.9000352
Renater2008,0003,0.006,0.582,0.588,0.9000028
Renater2008,0004,0.005,0.523,0.528,0.9000020000000001
Renater2010,0000,0.013,1.214,1.227,0.8996645161290323
Renater2010,0001,0.013,1.329,1.342,0.8996838709677419
Renater2010,0002,0.013,1.469,1.482,0.8997096774193548
Renater2010,0003,0.013,1.606,1.619,0.8997290322580646
Renater2010,0004,0.013,1.183,1.196,0.8996903225806452
Restena,0000,0.001,0.106,0.107,0.9663823
Restena,0001,0.002,0.098,0.1,0.9543425
Restena,0002,0.002,0.11,0.112,0.951228
Restena,0003,0.002,0.105,0.107,0.9416971999999999
Restena,0004,0.003,0.115,0.118,0.9401589
Reuna,0000,0.008,0.484,0.492,0.8993707317073171
Reuna,0001,0.009,0.476,0.485,0.8993853658536586
Reuna,0002,0.008,0.472,0.48,0.899380487804878
Reuna,0003,0.009,0.464,0.473,0.8994750830564784
Reuna,0004,0.009,0.55,0.559,0.8993756097560975
Rhnet,0000,0.002,0.077,0.079,0.899974
Rhnet,0001,0.002,0.075,0.077,0.899981
Rhnet,0002,0.001,0.135,0.136,0.899979
Rhnet,0003,0.002,0.076,0.078,0.899976
Rhnet,0004,0.001,0.076,0.077,0.899982
Rnp,0000,0.005,0.323,0.328,0.8999904000000001
Rnp,0001,0.005,0.299,0.304,0.8999746666666666
Rnp,0002,0.005,0.307,0.312,0.899975
Rnp,0003,0.005,0.328,0.333,0.8999914999999999
Rnp,0004,0.005,0.321,0.326,0.8999743333333333
Roedunet,0000,0.011,0.579,0.59,2.1918025648589046
Roedunet,0001,0.011,0.645,0.656,1.2592721193415637
Roedunet,0002,0.011,0.603,0.614,1.4329920076412006
Roedunet,0003,0.011,0.623,0.634,1.8847479423868312
Roedunet,0004,0.011,0.614,0.625,2.3476605846080374
RoedunetFibre,0000,0.035,1.654,1.689,0.899786
RoedunetFibre,0001,0.016,1.58,1.596,0.899795
RoedunetFibre,0002,0.016,1.602,1.618,0.899788
RoedunetFibre,0003,0.016,1.566,1.582,0.8998
RoedunetFibre,0004,0.015,1.573,1.588,0.899794
Sago,0000,0.002,0.09,0.092,0.899956
Sago,0001,0.001,0.089,0.09,0.899956
Sago,0002,0.001,0.098,0.099,0.899957
Sago,0003,0.002,0.091,0.093,0.899965
Sago,0004,0.002,0.105,0.107,0.89996
Sanet,0000,0.012,1.457,1.469,0.9001425999999997
Sanet,0001,0.014,1.39,1.404,0.9000333
Sanet,0002,0.013,1.371,1.384,0.9000659
Sanet,0003,0.013,1.32,1.333,0.9001415
Sanet,0004,0.013,1.273,1.286,0.9000316
Sanren,0000,0.0,0.045,0.045,0.90248
Sanren,0001,0.0,0.038,0.038,0.9571069999999999
Sanren,0002,0.001,0.041,0.042,0.90986
Sanren,0003,0.0,0.051,0.051,0.9008349999999999
Sanren,0004,0.0,0.049,0.049,0.921459
Savvis,0000,0.002,0.142,0.144,0.8996000000000001
Savvis,0001,0.002,0.123,0.125,0.8995777777777778
Savvis,0002,0.002,0.14,0.142,0.8995333333333333
Savvis,0003,0.001,0.116,0.117,0.8996
Savvis,0004,0.001,0.142,0.143,0.8995333333333333
Shentel,0000,0.005,0.349,0.354,0.899942
Shentel,0001,0.003,0.308,0.311,0.899936
Shentel,0002,0.003,0.306,0.309,0.899931
Shentel,0003,0.004,0.308,0.312,0.899931
Shentel,0004,0.004,0.331,0.335,0.899937
Sinet,0000,0.028,4.762,4.79,0.90108085
Sinet,0001,0.027,4.216,4.243,0.902518875
Sinet,0002,0.026,4.209,4.235,0.9002792
Sinet,0003,0.028,4.316,4.344,0.9033021499999999
Sinet,0004,0.027,4.386,4.413,0.9002717
Singaren,0000,0.0,0.038,0.038,0.899993
Singaren,0001,0.0,0.039,0.039,0.899995
Singaren,0002,0.001,0.053,0.054,0.899995
Singaren,0003,0.0,0.038,0.038,0.899994
Singaren,0004,0.0,0.037,0.037,0.899995
Spiralight,0000,0.001,0.095,0.096,0.90005
Spiralight,0001,0.002,0.104,0.106,0.900033
Spiralight,0002,0.001,0.087,0.088,0.900068
Spiralight,0003,0.001,0.08,0.081,0.900068
Spiralight,0004,0.001,0.08,0.081,0.900045
Sprint,0000,0.001,0.15,0.151,0.8999333333333334
Sprint,0001,0.0,1.329,1.329,0.9028222222222222
Sprint,0002,0.0,0.709,0.709,0.8999555555555555
Sprint,0003,0.001,0.345,0.346,0.9017777777777777
Sprint,0004,0.0,0.071,0.071,0.9659777777777778
Sunet,0000,0.003,0.309,0.312,1.51693
Sunet,0001,0.007,0.316,0.323,1.509564
Sunet,0002,0.003,0.414,0.417,1.799949
Sunet,0003,0.003,0.332,0.335,1.35008
Sunet,0004,0.003,0.314,0.317,1.483969
Surfnet,0000,0.017,2.107,2.124,1.053419
Surfnet,0001,0.017,2.167,2.184,1.146207
Surfnet,0002,0.017,2.564,2.581,0.900002
Surfnet,0003,0.017,2.078,2.095,1.219621
Surfnet,0004,0.017,2.176,2.193,1.243916
Switch,0000,0.027,9.322,9.349,0.8999492
Switch,0001,0.029,9.414,9.443,0.8999164
Switch,0002,0.027,9.854,9.881,0.8999608
Switch,0003,0.027,9.26,9.287,0.8999704
Switch,0004,0.026,8.895,8.921,0.8999964
SwitchL3,0000,0.011,0.944,0.955,0.9385876
SwitchL3,0001,0.011,0.909,0.92,0.9593941
SwitchL3,0002,0.012,0.895,0.907,0.9711348000000001
SwitchL3,0003,0.024,0.921,0.945,0.9701557
SwitchL3,0004,0.016,1.043,1.059,0.9418736
Syringa,0000,0.029,10.837,10.866,0.899694
Syringa,0001,0.026,10.937,10.963,0.899588
Syringa,0002,0.027,11.014,11.041,0.8995919999999997
Syringa,0003,0.027,11.133,11.16,0.899568
Syringa,0004,0.028,10.949,10.977,0.899564
TataNld,0000,0.136,265.299,265.435,0.899349
TataNld,0001,0.14,228.389,228.529,0.899397
TataNld,0002,0.142,218.45,218.592,0.899344
TataNld,0003,0.138,221.272,221.41,0.899409
TataNld,0004,0.135,262.394,262.529,0.899388
Telcove,0000,0.025,2.773,2.798,0.89935
Telcove,0001,0.027,2.722,2.749,0.899364
Telcove,0002,0.025,2.766,2.791,0.899391
Telcove,0003,0.024,2.789,2.813,0.899365
Telcove,0004,0.025,2.737,2.762,0.899382
Telecomserbia,0000,0.0,0.036,0.036,0.919178
Telecomserbia,0001,0.0,0.043,0.043,0.9037868
Telecomserbia,0002,0.0,0.064,0.064,0.9493364
Telecomserbia,0003,0.0,0.035,0.035,0.9544168
Telecomserbia,0004,0.0,0.037,0.037,0.9027136
Tinet,0000,0.018,3.249,3.267,0.899845
Tinet,0001,0.018,2.934,2.952,0.899858
Tinet,0002,0.019,3.332,3.351,0.899881
Tinet,0003,0.017,2.912,2.929,0.899896
Tinet,0004,0.017,2.857,2.874,0.89991
TLex,0000,0.001,0.092,0.093,1.480000430081994
TLex,0001,0.001,0.094,0.095,1.554011635232317
TLex,0002,0.0,0.073,0.073,1.1430136208784818
TLex,0003,0.001,0.1,0.101,1.1714215966582022
TLex,0004,0.001,0.074,0.075,1.0131464253523037
Tw,0000,0.025,6.135,6.16,1.138501
Tw,0001,0.025,6.182,6.207,1.103208
Tw,0002,0.026,6.133,6.159,1.126419
Tw,0003,0.026,6.853,6.879,1.17225
Tw,0004,0.024,6.201,6.225,1.101253
Twaren,0000,0.001,0.096,0.097,0.900044
Twaren,0001,0.002,0.096,0.098,0.899993
Twaren,0002,0.002,0.102,0.104,0.899987
Twaren,0003,0.002,0.117,0.119,0.9
Twaren,0004,0.002,0.108,0.11,0.900033
Ulaknet,0000,0.043,3.559,3.602,0.89985
Ulaknet,0001,0.041,3.585,3.626,0.899832
Ulaknet,0002,0.044,3.562,3.606,0.899846
Ulaknet,0003,0.041,3.626,3.667,0.9538447
Ulaknet,0004,0.043,3.552,3.595,0.899844
UniC,0000,0.003,0.193,0.196,1.7999239999999999
UniC,0001,0.003,0.221,0.224,1.650283
UniC,0002,0.003,0.208,0.211,1.799925
UniC,0003,0.003,0.224,0.227,1.612914
UniC,0004,0.003,0.216,0.219,1.7999239999999999
Uninet,0000,0.0,0.067,0.067,1.350082
Uninet,0001,0.001,0.075,0.076,1.350066
Uninet,0002,0.001,0.081,0.082,1.042447
Uninet,0003,0.001,0.056,0.057,1.608921
Uninet,0004,0.002,0.072,0.074,1.278975
Uninett2010,0000,0.027,6.617,6.644,0.899835
Uninett2010,0001,0.026,6.857,6.883,0.899832
Uninett2010,0002,0.028,6.773,6.801,1.068928
Uninett2010,0003,0.026,6.754,6.78,1.0120948
Uninett2010,0004,0.029,7.034,7.063,1.0636536
Uninett2011,0000,0.023,5.434,5.457,0.899905
Uninett2011,0001,0.024,5.169,5.193,0.899956
Uninett2011,0002,0.024,5.402,5.426,0.89992
Uninett2011,0003,0.024,5.071,5.095,0.900954
Uninett2011,0004,0.023,6.001,6.024,0.901267
Uran,0000,0.003,0.139,0.142,1.252659
Uran,0001,0.003,0.167,0.17,1.201474
Uran,0002,0.003,0.216,0.219,1.237587
Uran,0003,0.003,0.178,0.181,0.899945
Uran,0004,0.003,0.14,0.143,1.236725
UsCarrier,0000,0.159,185.899,186.058,0.898599
UsCarrier,0001,0.162,191.326,191.488,0.898613
UsCarrier,0002,0.164,182.54,182.704,0.89859
UsCarrier,0003,0.158,193.428,193.586,0.898686
UsCarrier,0004,0.159,195.193,195.352,0.898621
UsSignal,0000,0.02,7.306,7.326,0.899897
UsSignal,0001,0.019,6.478,6.497,0.928234
UsSignal,0002,0.02,5.451,5.471,0.8999429999999999
UsSignal,0003,0.032,6.962,6.994,0.899915
UsSignal,0004,0.019,6.064,6.083,0.89993
Uunet,0000,0.016,2.167,2.183,0.8986666666666667
Uunet,0001,0.016,2.089,2.105,0.8986666666666666
Uunet,0002,0.025,2.291,2.316,0.8986666666666666
Uunet,0003,0.018,2.923,2.941,0.8988666666666666
Uunet,0004,0.017,2.387,2.404,0.8986888888888889
Vinaren,0000,0.003,0.231,0.234,0.8994774193548387
Vinaren,0001,0.006,0.259,0.265,0.8995290322580646
Vinaren,0002,0.003,0.152,0.155,0.8995032258064517
Vinaren,0003,0.003,0.149,0.152,0.8994903225806452
Vinaren,0004,0.005,0.182,0.187,0.899541935483871
VisionNet,0000,0.003,0.16,0.163,0.899945
VisionNet,0001,0.006,0.215,0.221,0.899937
VisionNet,0002,0.003,0.162,0.165,0.899939
VisionNet,0003,0.003,0.163,0.166,0.899932
VisionNet,0004,0.003,0.276,0.279,0.89994
VtlWavenet2008,0000,0.049,28.759,28.808,0.899621
VtlWavenet2008,0001,0.047,29.32,29.367,0.899596
VtlWavenet2008,0002,0.053,27.666,27.719,0.899533
VtlWavenet2008,0003,0.05,29.093,29.143,0.899562
VtlWavenet2008,0004,0.049,28.443,28.492,0.899547
VtlWavenet2011,0000,0.05,37.993,38.043,0.899508
VtlWavenet2011,0001,0.049,38.832,38.881,0.89951
VtlWavenet2011,0002,0.054,34.207,34.261,0.899507
VtlWavenet2011,0003,0.049,32.914,32.963,0.89949
VtlWavenet2011,0004,0.05,33.447,33.497,0.899515
WideJpn,0000,0.005,0.316,0.321,0.9899885
WideJpn,0001,0.006,0.222,0.228,0.899949
WideJpn,0002,0.005,0.224,0.229,0.9899915
WideJpn,0003,0.005,0.227,0.232,0.899945
WideJpn,0004,0.005,0.3,0.305,0.989989
Xeex,0000,0.003,0.345,0.348,0.900022
Xeex,0001,0.002,1.012,1.014,1.02475
Xeex,0002,0.003,0.345,0.348,0.972484
Xeex,0003,0.002,0.561,0.563,1.040223
Xeex,0004,0.003,0.318,0.321,1.0705809999999998
Xspedius,0000,0.007,1.234,1.241,0.899988
Xspedius,0001,0.007,0.935,0.942,0.900029
Xspedius,0002,0.006,0.923,0.929,0.900044
Xspedius,0003,0.006,0.783,0.789,0.900034
Xspedius,0004,0.006,0.896,0.902,0.900053
York,0000,0.003,0.253,0.256,0.899979
York,0001,0.002,0.189,0.191,0.900044
York,0002,0.003,0.216,0.219,0.8999780000000001
York,0003,0.003,0.194,0.197,0.900009
York,0004,0.002,0.191,0.193,0.899983
Zamren,0000,0.007,0.41,0.417,0.89855
Zamren,0001,0.01,0.469,0.479,0.89854
Zamren,0002,0.007,0.419,0.426,0.89852
Zamren,0003,0.007,0.413,0.42,0.89848
Zamren,0004,0.007,0.488,0.495,0.89863
